state,municipality,pop,male,age,race_white,race_black,race_asian,race_mixed,race_indigenous
11,110110,8566.000000000397,0.5398069963811821,44.27201447527141,0.25995174909529556,0.08202653799758745,0.012665862484921592,0.643546441495778,0.0018094089264173703
11,110120,10352.00000000003,0.5111003861003861,44.191602316602314,0.4420849420849421,0.06467181467181467,0.004343629343629344,0.48841698841698844,4.8262548262548264e-4
11,110130,11878.000000000018,0.5082943428328371,43.44704381114419,0.364951084644832,0.05529561888558061,0.01658868566567418,0.5482773287962569,0.014887282007656316
11,110140,14090.999999999955,0.5248470948012233,43.718654434250766,0.3532110091743119,0.07377675840978594,0.006498470948012232,0.5653669724770642,0.0011467889908256881
11,110143,7492.999999998982,0.5305466237942122,41.62459807073955,0.3396302250803859,0.05988745980707395,0.00964630225080386,0.5908360128617364,0
11,110145,4810.000000000012,0.5267692307692308,44.67076923076923,0.44061538461538463,0.08123076923076923,0.0036923076923076922,0.46707692307692306,0.0073846153846153844
11,110146,2315.00000000001,0.5307892454466608,46.0702515177797,0.33564614050303554,0.19080659150043366,0.01647875108412836,0.44752818733738076,0.009540329575021683
11,110147,3524.000000000001,0.5202205882352942,44.203125,0.4264705882352941,0.07077205882352941,0.01838235294117647,0.4806985294117647,0.003676470588235294
11,110148,6018.000000001207,0.505699481865285,42.101036269430054,0.40414507772020725,0.0766839378238342,0.010880829015544042,0.5082901554404146,0
11,110149,16035.000000000031,0.5206073752711496,44.87511620700341,0.372792066935234,0.04958165478772854,0.009606445615122404,0.5484970560892469,0.019522776572668113
11,110150,11628.999999998652,0.5186516853932585,43.48224719101123,0.41258426966292133,0.09303370786516854,0.008988764044943821,0.48314606741573035,0.002247191011235955
11,110155,4887.999999999996,0.5132575757575758,44.67171717171717,0.3667929292929293,0.07828282828282829,0.021464646464646464,0.5290404040404041,0.004419191919191919
11,110160,10649.000000000065,0.5270207852193995,42.979214780600465,0.35704387990762126,0.057736720554272515,0.022170900692840646,0.5625866050808314,4.6189376443418013e-4
11,110170,12974.000000000138,0.52,42.514901960784314,0.36196078431372547,0.07764705882352942,0.01019607843137255,0.5498039215686275,3.92156862745098e-4
11,110175,9384.000000000015,0.526055951727921,42.65441579813494,0.2896324739440483,0.09215578716401536,0.008228195282501372,0.6094349972572682,5.485463521667581e-4
11,110180,8210.000000000013,0.51143583227446,46.19377382465057,0.3297331639135959,0.06670902160101652,0.008259212198221092,0.5952986022871665,0
12,120001,12538.000000000007,0.528507885159725,43.739587545491304,0.26809543065103114,0.043671653861706426,0.009704811969268095,0.6785281035179943,0
12,120005,6071.999999999972,0.5210784313725491,43.779901960784315,0.2691176470588235,0.04411764705882353,0.023529411764705882,0.5862745098039216,0.0769607843137255
12,120010,21398,0.5266272189349113,41.01232741617357,0.22928994082840237,0.07347140039447732,0.019230769230769232,0.6730769230769231,0.004930966469428008
12,120013,8471.000000000091,0.5400993612491128,43.069907735982966,0.20794889992902768,0.06458481192334989,0.0333569907735983,0.6926898509581263,0.0014194464158978
12,120017,8798.000000000004,0.5245215311004785,44.2799043062201,0.14952153110047847,0.05382775119617225,0.014952153110047847,0.7811004784688995,5.980861244019139e-4
12,120020,78507.00000000003,0.5018040892690098,44.439796872911934,0.24468795937458238,0.052919951890952825,0.010690899371909661,0.6807430175063477,0.010958171856207403
12,120025,15100.000000001293,0.4971676107964012,46.91302899033656,0.20993002332555816,0.054315228257247584,0.024991669443518827,0.7107630789736754,0
12,120030,32412.00000000005,0.5116725295810681,48.829549088583306,0.2779021426287176,0.0582027502398465,0.021746082507195393,0.5669971218420211,0.07515190278221938
12,120032,6577.000000000042,0.5202670481640439,53.31235097758703,0.15021459227467812,0.0815450643776824,9.537434430138292e-4,0.44778254649499283,0.3195040534096328
12,120033,15206.000000000007,0.5067204301075269,47.91633064516129,0.1478494623655914,0.03393817204301075,0.011760752688172043,0.7231182795698925,0.08333333333333333
12,120034,7981.000000000023,0.5351118085523735,47.0357002746175,0.16163201255394272,0.03216947822675559,0.010200078462142017,0.7359748921145547,0.06002353864260494
12,120035,14226.999999999956,0.5344401271635465,45.36700812433769,0.16778523489932887,0.08548216178028965,0.009537265983751325,0.6365241963970328,0.10067114093959731
12,120038,17209.00000000002,0.5243722304283605,46.575184638109306,0.23810930576070902,0.07710487444608567,0.033973412112259974,0.6496307237813885,0.0011816838995568684
12,120039,9175.999999999956,0.5024766097963677,44.6147495872317,0.2449091909741332,0.05118326912493121,0.020363236103467255,0.6219042377545404,0.061640066042927905
12,120040,336038.00000000227,0.48604586042749137,42.766030926231295,0.25419246445350174,0.05307862232040073,0.022494633023241343,0.6684919573130892,0.0013689679848169006
12,120042,14389.000000000027,0.5169582292038558,47.977508032845414,0.19957158157800786,0.034630489111031774,0.004998214923241699,0.7607997143877187,0
12,120043,4691.000000000021,0.5095846645367412,51.33865814696485,0.17492012779552715,0.013578274760383386,0.004792332268370607,0.3538338658146965,0.4528753993610224
12,120045,20179.000000000033,0.5199612872005807,43.77740140333898,0.16888458746673118,0.06484393902734091,0.026373094604403582,0.7382046939269296,0.0016936849745947254
12,120050,38029.00000000002,0.5245044052863436,44.72604625550661,0.1819933920704846,0.07213656387665199,0.007433920704845815,0.7064977973568282,0.031938325991189426
12,120060,35590.00000000277,0.5139043381535039,44.595939933259174,0.21440489432703003,0.06312569521690768,0.03476084538375973,0.6562847608453838,0.031423804226918796
12,120070,16090.999999999844,0.5265413781734256,41.09990108803165,0.1651829871414441,0.08935047807451368,0.027365644576327067,0.7181008902077152,0
12,120080,14880.000000001462,0.5218637992831541,42.48100358422939,0.21433691756272402,0.04265232974910394,0.008960573476702509,0.7340501792114695,0
13,130002,14088.000000000053,0.5251979841612671,47.88984881209503,0.12670986321094313,0.05579553635709143,0.005039596832253419,0.7444204463642908,0.06803455723542116
13,130006,9467.000000000702,0.528514963297572,49.10954263128176,0.029926595143986448,0.003952569169960474,0.001129305477131564,0.6177300959909655,0.34726143421795597
13,130008,10214.000000000004,0.5075075075075075,44.331331331331334,0.07557557557557558,0.016016016016016016,0.0055055055055055055,0.8933933933933934,0.00950950950950951
13,130010,16316.999999997053,0.5312712440516655,43.80693405846363,0.1628144119646499,0.008837525492861998,0.0010197144799456153,0.7994561522773623,0.02787219578518015
13,130014,18007.00000000027,0.5212103233461881,43.11391278552358,0.3788193414417087,0.08513794126371997,0.018985464253930585,0.5132008306140611,0.00385642242657965
13,130020,15153.000000000018,0.5046132008516678,51.458481192334986,0.0965223562810504,0.00532292405961675,0.0014194464158978,0.46770759403832507,0.42902767920511
13,130030,32134.999999999847,0.5289465359063588,46.966782663714014,0.1939259727934198,0.06422018348623854,0.007276178424549193,0.5042708003796267,0.23030686491616578
13,130040,25718.000000000007,0.5349887133182845,49.16252821670429,0.12957110609480813,0.04740406320541761,0.009029345372460496,0.5525959367945824,0.2613995485327314
13,130050,27354.99999999998,0.5258141382049245,50.030579825258144,0.09253375694996029,0.014694201747418586,0.0019857029388403494,0.7815726767275616,0.10921366163621922
13,130060,33411.00000000001,0.5170816444701795,49.222640416907936,0.08946149392009264,0.024319629415170817,0.005790387955993051,0.5732484076433121,0.3071800810654314
13,130063,15486.000000000024,0.518849840255591,50.31725239616613,0.1,0.01693290734824281,0.0019169329073482429,0.8523961661341853,0.02875399361022364
13,130068,14979.000000000013,0.5216059884314392,46.131337189520245,0.0874447090847227,0.01837359646138142,0.0010207553589656345,0.8914596801633209,0.001701258931609391
13,130070,30632.000000000087,0.5175438596491229,49.14878542510122,0.24730094466936572,0.07928475033738192,0.007422402159244264,0.6379892037786775,0.028002699055330635
13,130080,34960.99999999797,0.5403766358123204,52.38142355569742,0.13150335142036387,0.022342802425789978,0.004149377593360996,0.7347590169166933,0.10724545164379189
13,130083,10974.999999999998,0.5328852616418627,45.17378780604897,0.13346135381661065,0.020163226116178587,0.00816130580892943,0.8382141142582813,0
13,130090,12738.000000000015,0.5343364197530864,40.83680555555556,0.22608024691358025,0.017746913580246913,3.8580246913580245e-4,0.7469135802469136,0.008873456790123456
13,130100,25774.000000002423,0.5138030490317265,51.00947672023074,0.2257931602801813,0.0638648537288834,0.012360939431396786,0.6876802637000412,0.010300782859497322
13,130110,32733.999999999993,0.5290892476393543,48.74048126713372,0.19402985074626866,0.09259823332318001,0.017971367651538228,0.6862625647273835,0.009137983551629607
13,130115,23929.999999999996,0.5189707806367204,46.751417357174006,0.1679023113824684,0.06759703445268207,0.01439162668992586,0.7226341037941562,0.027474923680767552
13,130120,75964.99999999945,0.5111267605633802,42.068732394366194,0.15464788732394366,0.06816901408450704,0.011126760563380281,0.7597183098591549,0.006338028169014085
13,130130,23205.999999999713,0.5123456790123457,37.620781893004114,0.13127572016460906,0.03477366255144033,0.010493827160493827,0.8234567901234567,0
13,130140,30664.999999999935,0.5121951219512195,45.90022172949002,0.23835920177383593,0.08388765705838877,0.009608277900960829,0.6359940872135994,0.03215077605321508
13,130150,16337.999999997262,0.5090741310366041,43.75484466318056,0.2623808059058751,0.02737619194094125,0.007997539218701938,0.6471854813903415,0.05505998154414026
13,130160,22817.00000000201,0.5181236673773987,46.391376451077946,0.11087420042643924,0.03790570954750059,0.007107320540156361,0.8092868988391376,0.03482587064676617
13,130165,13974.000000000015,0.5217060167555218,42.92383853769992,0.16374714394516374,0.04150799695354151,0.0011424219345011425,0.7928408225437928,7.616146230007616e-4
13,130170,44226.99999999999,0.5189214758751183,42.114001892147584,0.20175023651844845,0.04280983916745506,0.006385998107852412,0.7097918637653737,0.03926206244087039
13,130180,22254.000000015265,0.5183207959233196,50.236350400388254,0.31157486047075955,0.07037126910943946,0.004367871875758311,0.5399174957534579,0.0737685027905848
13,130185,40780.999999999956,0.5138782785841609,45.47517188693659,0.1876750700280112,0.0285204991087344,0.008403361344537815,0.7743824802648333,0.0010185892538833714
13,130190,86839.00000000004,0.5117848970251716,45.508466819221965,0.1891304347826087,0.02414187643020595,0.002860411899313501,0.7800915331807781,0.0037757437070938212
13,130195,8038.000000000005,0.5191932335718933,42.32856213402733,0.1457384515289525,0.01040988939492518,0.004554326610279766,0.7260897852960312,0.11320754716981132
13,130200,8211.000000000007,0.528178243774574,50.31061598951507,0.21035386631716907,0.022280471821756225,0.005897771952817824,0.7601572739187418,0.001310615989515072
13,130210,7326.000000000053,0.52414398595259,46.31035996488148,0.1334503950834065,0.05004389815627744,0.0026338893766461808,0.6536435469710272,0.16022827041264268
13,130220,10801.999999999978,0.5253196930946291,43.814322250639385,0.19079283887468032,0.02506393861892583,0.008695652173913044,0.7232736572890025,0.05217391304347826
13,130230,17992.00000000024,0.5197023973546432,51.5199779553596,0.12896114632130062,0.012675668228162029,0.003031138054560485,0.6927528244695509,0.16257922292642601
13,130240,37700.9999999996,0.5173449877082764,44.86178639715924,0.18929254302103252,0.04889374487844851,0.0068287353182190655,0.6552854411363016,0.09969953564599836
13,130250,85140.99999999994,0.5133520730850316,41.719020847973766,0.16151323494963693,0.03174045443897868,0.005621925509486999,0.7972593113141251,0.003865073787772312
13,130255,22800.999999999996,0.5124183006535947,42.99302832244009,0.15163398692810456,0.05010893246187364,0.006535947712418301,0.7481481481481481,0.04357298474945534
13,130260,1802014.00000003,0.486404487950083,44.09870055526933,0.26269391493502775,0.041845554983112945,0.011632033888602667,0.6812296067319251,0.0025645429045738164
13,130270,47016.999999999825,0.5242318003712105,44.08331614765931,0.2320065992988245,0.04433903897710868,0.002474737059187461,0.6564240049494742,0.06475561971540524
13,130280,17528.00000000001,0.5328324077098987,51.86344331917674,0.13263639333551128,0.057170859196341066,0.006207121855602744,0.7376674289447893,0.06631819666775564
13,130290,52236.00000000135,0.5198265179677819,48.20528707145807,0.1284593143329203,0.030978934324659233,0.0026848409748038,0.7059066501445683,0.13197026022304834
13,130300,18278.000000000073,0.5135705669481303,45.415259348612786,0.06755126658624849,0.007237635705669481,0.0018094089264173703,0.8844993968636912,0.03890229191797346
13,130310,30696.000000000797,0.514500537056928,45.59792337987827,0.12244897959183673,0.04045828857858933,0.008592910848549946,0.7959183673469388,0.03258145363408521
13,130320,14722.999999998783,0.5054205607476635,47.555140186915885,0.14130841121495327,0.05719626168224299,0.00822429906542056,0.7263551401869159,0.06691588785046729
13,130330,21451.00000000067,0.5380671622660856,42.5647269930787,0.10869007946680338,0.04050243527300692,0.008459369392463471,0.832607023840041,0.009741092027685208
13,130340,102033.00000000001,0.517355195911414,44.831239352640544,0.13373083475298125,0.02118824531516184,0.0037265758091993184,0.834114139693356,0.007240204429301533
13,130350,18165.999999998225,0.5229493633402428,46.13621557595499,0.19899318922120224,0.07077287533313592,0.007403020432336393,0.6046787089132366,0.11815220610008884
13,130353,27175.000000000004,0.5318835237744195,46.6889052709178,0.21636564688536675,0.041651308514559525,0.01142646516771102,0.7150755621083671,0.015481017323995577
13,130356,25718.999999999724,0.5243553008595988,43.78223495702006,0.237003683995088,0.11379451494064674,0.01514531313958248,0.6180925092099877,0.015963978714695046
13,130360,18146.00000000002,0.5141820580474934,59.35916886543536,0.042546174142480214,0.03496042216358839,0.014511873350923483,0.308377308707124,0.5996042216358839
13,130370,24481.000000000004,0.5060783430886988,44.0243133723548,0.07834308869878433,0.031067086897793788,0.00405222872579919,0.6231427285006754,0.2633948671769473
13,130380,37896.00000000068,0.5165323701028063,44.542928591275356,0.060850236176715755,0.024173381494859682,0.0030564045568213394,0.14698527368713532,0.764934704084468
13,130390,31422,0.5194410692588093,46.79191980558931,0.06500607533414338,0.04678007290400972,0.008201701093560146,0.4030984204131227,0.47691373025516404
13,130395,10705.000000000011,0.5273454868830592,43.14361938639395,0.11160515784793242,0.03601600711427301,0.0035571365051133837,0.8488216985326812,0
13,130400,8444.000000000005,0.5283129013426737,51.100408639813196,0.12726211325160536,0.002918855808523059,0.005837711617046118,0.8593111500291886,0.004670169293636894
13,130406,52272.000000000255,0.5041666666666667,48.89223484848485,0.12083333333333333,0.02556818181818182,0.004734848484848485,0.575,0.27386363636363636
13,130410,19077.00000000001,0.5366836871808653,47.103466809997315,0.20532115022843322,0.036818059661381346,0.002418704649287826,0.6627250739048642,0.09271701155603332
13,130420,61453.00000000038,0.5158045977011494,47.63617496807152,0.14511494252873564,0.028575989782886335,0.0070242656449553,0.8030012771392082,0.016283524904214558
13,130423,17079.000000000004,0.5028612303290415,50.90128755364807,0.08082975679542204,0.04792560801144492,0.002861230329041488,0.7024320457796852,0.1659513590844063
13,130426,11891.000000000004,0.5300448430493273,46.44887892376681,0.17847533632286997,0.11121076233183856,0.008520179372197309,0.6641255605381166,0.03766816143497758
13,130430,17093.999999998483,0.5197526623153556,52.410168327035386,0.15492957746478872,0.02198557196839574,6.870491240123669e-4,0.8148402610786671,0.007557540364136036
13,130440,17837.000000000124,0.5310633213859021,44.328554360812426,0.13590203106332138,0.03225806451612903,8.960573476702509e-4,0.8297491039426523,0.0011947431302270011
14,140002,9326.999999999205,0.5433919455473625,51.61769710720363,0.06466250709018719,0.013045944412932501,0.0028360748723766306,0.37379466817923995,0.5456608054452637
14,140005,16448.000000000015,0.5186522262334536,55.89350180505415,0.1095066185318893,0.037605294825511434,0.00631768953068592,0.3649217809867629,0.4816486161251504
14,140010,284312.9999999997,0.4971906116642959,43.98879800853485,0.24580369843527738,0.06358463726884779,0.010384068278805121,0.6492176386913229,0.0310099573257468
14,140015,10943.000000000011,0.5354107648725213,49.41643059490085,0.09962228517469311,0.03210576015108593,0.007554296506137866,0.45845136921624174,0.40226628895184136
14,140017,13902.000000000338,0.5340449024659552,47.84688995215311,0.12808244387191756,0.057048214942951786,0.012881854987118146,0.6724328303275672,0.12955465587044535
14,140020,18397.999999999905,0.537317620650954,44.476430976430976,0.15881032547699214,0.07295173961840629,0.005050505050505051,0.7396184062850729,0.02356902356902357
14,140023,8114.000000000018,0.547945205479452,46.787290715372905,0.228310502283105,0.04604261796042618,0.004185692541856925,0.6643835616438356,0.05707762557077625
14,140028,8696.000000000018,0.5317106616386699,45.727802536852934,0.16832362015769625,0.059307507713404185,0.009598902982516283,0.5711347274597189,0.19163524168666438
14,140030,14791.999999999995,0.5352209944751382,45.66125690607735,0.16298342541436464,0.04419889502762431,0.008977900552486187,0.7455110497237569,0.038328729281767955
14,140040,8940.00000000038,0.5223106191629194,51.014181943964026,0.03943272224143895,0.007609823590453131,6.918021445866483e-4,0.35108958837772397,0.6011760636457973
14,140045,10433.000000000005,0.5247422680412371,49.8319587628866,0.1211340206185567,0.04381443298969072,0.0036082474226804126,0.28711340206185565,0.5443298969072164
14,140047,24279,0.5347744360902256,42.02913533834587,0.21522556390977443,0.081296992481203,0.010808270676691729,0.6724624060150376,0.020206766917293232
14,140050,6769.000000000014,0.5247026532479414,44.75434583714547,0.21866422689844464,0.09972552607502287,0.012351326623970723,0.6262580054894785,0.043000914913083256
14,140060,6750.0000000000055,0.5343549184379635,41.563025210084035,0.2605042016806723,0.10430054374691053,0.03559070687098369,0.5991102323282254,4.943153732081067e-4
14,140070,8375.000000000075,0.508235294117647,56.50823529411765,0.00823529411764706,0.01843137254901961,0.003137254901960784,0.09215686274509804,0.8780392156862745
15,150010,141099.99999999907,0.5067182707755221,43.806776690521396,0.21863589893383964,0.0686432014020739,0.0053308018110121225,0.706659851029648,7.302468234263182e-4
15,150013,6780.000000000011,0.5240323266695024,43.133985538068906,0.26074011059123775,0.09995746490854955,0.008507018290089324,0.6269672479795831,0.0038281582305401958
15,150020,53568.99999995942,0.5336658354114713,46.16547915924475,0.09903811898824368,0.07053794086213039,0.008371927324545779,0.8208051300320627,0.0012468827930174563
15,150030,35042.00000000318,0.5289532293986637,47.156458797327396,0.183184855233853,0.03646993318485523,0.0033407572383073497,0.7767260579064588,2.7839643652561246e-4
15,150034,25057.000000001743,0.5677924620655899,42.81350954478708,0.29613313754282916,0.07097405775819873,0.020068526676456193,0.6123348017621145,4.894762604013706e-4
15,150040,52625.99999999943,0.5254493850520341,44.5112582781457,0.19318826868495742,0.0749290444654683,0.010406811731315043,0.7214758751182592,0
15,150050,33613.99999999997,0.5159084151055605,50.61581920903955,0.1647338685697294,0.05768658935474279,0.005947071067499257,0.7478441867380315,0.023788284269997028
15,150060,99075.00000000148,0.5026161573880285,43.101297614064464,0.24037254081205525,0.09030975303474258,0.016743407283382167,0.6165759732105484,0.03599832565927166
15,150070,24759.00000000067,0.515990639625585,44.300702028081126,0.20046801872074882,0.07878315132605304,0.0035101404056162248,0.7172386895475819,0
15,150080,471979.9999999936,0.4802352737652452,43.45017732030101,0.23899316668108295,0.06915491739468904,0.008779517342790416,0.6824236657728571,6.487328085805726e-4
15,150085,20543.00000000008,0.5264813843733613,41.95385422128999,0.22076560041950707,0.1059255374934452,0.01782905086523335,0.637650760356581,0.01782905086523335
15,150090,40496.999999999854,0.5155893536121673,44.04917617237009,0.10519645120405577,0.048669201520912544,0.0038022813688212928,0.8423320659062103,0
15,150095,26545.999999999985,0.5171339563862928,42.34960193838698,0.2000692281066113,0.07303565247490482,0.008653513326410523,0.7182416060920734,0
15,150100,15849.000000000897,0.5356125356125356,44.62179487179487,0.11467236467236468,0.0754985754985755,0.009971509971509971,0.6787749287749287,0.12108262108262108
15,150110,23863.999999999953,0.515905383360522,46.60195758564437,0.18270799347471453,0.08482871125611746,0.007748776508972268,0.7247145187601958,0
15,150120,36882.0000000002,0.5392836510687464,42.848064702484116,0.16233391103408434,0.1701328711727325,0.0028885037550548816,0.6632004621606008,0.0014442518775274408
15,150125,3431.000000000006,0.5363175675675675,45.70861486486486,0.2981418918918919,0.07263513513513513,0.016891891891891893,0.5886824324324325,0.02364864864864865
15,150130,99859.00000000013,0.5070944515036002,44.30749682337992,0.19620923337568827,0.0572850487081745,0.008576874205844982,0.7367640830156713,0.0011647606946209234
15,150140,1393398.999999995,0.47641186736474694,43.81438045375218,0.2625759162303665,0.07267015706806283,0.00787434554973822,0.6546317626527051,0.0013961605584642235
15,150145,16318.000000000018,0.5127810286418232,46.193101324299356,0.12442254388666461,0.03880505081613797,0.011703110563597166,0.8019710502001848,0.02309824453341546
15,150150,51650.99999999995,0.49856294309254645,42.02107683464265,0.2046369036213834,0.07376892124928147,0.007281088331097911,0.7118221881586511,0.0024908986395861276
15,150157,15298.000000001619,0.5303129074315515,41.80215123859192,0.19784876140808344,0.10104302477183832,0.00651890482398957,0.6463494132985659,0.048239895697522815
15,150160,13630.00000000094,0.5278780585639792,45.28118732450862,0.18892900120336945,0.0609707180104292,0.010429201764941836,0.7396710790212595,0
15,150170,113227.00000000122,0.5109282805617884,44.83146347544253,0.12997589960940747,0.05127565860550154,0.005983545250560957,0.8125986869442366,1.6620959029335994e-4
15,150172,15690,0.5242750081459759,43.74682306940372,0.2756598240469208,0.10263929618768329,0.023134571521668295,0.5829260345389378,0.015640273704789834
15,150175,7317.000000000245,0.52,45.236326530612246,0.19591836734693877,0.08408163265306122,0.008979591836734694,0.7036734693877551,0.007346938775510204
15,150178,52493.00000000003,0.519611505416511,45.55528576765035,0.17631677250653716,0.0691072095629436,0.0029884198729921555,0.750653716847217,9.338812103100486e-4
15,150180,92860.00000000083,0.513905953311739,48.61141516810008,0.20775159164525858,0.07840947168546855,0.007818608287724784,0.7059086339774377,1.1169440411035407e-4
15,150190,25694.99999999924,0.5135553834237025,41.27381874515879,0.1429124709527498,0.10999225406661503,0.005034856700232378,0.7416731216111542,3.8729666924864443e-4
15,150195,26484.000000000015,0.5248188405797102,43.23423913043478,0.09184782608695652,0.043115942028985506,0.007065217391304348,0.8568840579710145,0.0010869565217391304
15,150200,20442.999999999996,0.5133501259445844,47.50528967254408,0.09370277078085643,0.10881612090680101,0.01309823677581864,0.784382871536524,0
15,150210,120895.9999999995,0.5114420326434461,44.72320376914016,0.21571596836614504,0.057883223960962474,0.006730607437321219,0.7195019350496382,1.6826518593303046e-4
15,150215,26716.0000000015,0.5070148090413095,45.10717069368667,0.2603273577552611,0.0666406858924396,0.020654715510522212,0.6508183943881528,0.001558846453624318
15,150220,63639.000000000095,0.49538461538461537,41.94720647773279,0.2540890688259109,0.04048582995951417,0.00437246963562753,0.699919028340081,0.0011336032388663967
15,150230,51893.000000000015,0.5101597948313277,42.215427105938055,0.15072006312882225,0.029591635431051488,0.003550996251726179,0.814953639771158,0.0011836654172420597
15,150240,173149.00000000017,0.4886376811594203,44.299536231884055,0.23518840579710146,0.0535072463768116,0.012405797101449276,0.6978550724637681,0.0010434782608695653
